angDist,Name,ref,JName,RA,DEC,Binary Type,Companion,Dist (Kpc),Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag
2.239752,J1641+3627E,hrs+07,J1641+3627E,16:41:41,+36:27:37,BT,UL,6.5,1328057905729819264,250.42157891855,36.46011196952,4455.21143000,3273.88062000,6118.31641000,,,,10099
2.358128,J1641+3627E,hrs+07,J1641+3627E,16:41:41,+36:27:37,BT,UL,6.5,1328057905737041536,250.42154604447,36.46059479775,4086.37524000,2653.10669000,7056.06494000,2584.38477000,2119.10278000,4007.25342000,10033
3.241799,J1641+3627E,hrs+07,J1641+3627E,16:41:41,+36:27:37,BT,UL,6.5,1328057905737087104,250.41971415910,36.46025153993,3607.50659000,2717.66187000,4889.15332000,2702.12598000,2260.01562000,3250.89551000,10033
3.798063,J1641+3627E,hrs+07,J1641+3627E,16:41:41,+36:27:37,BT,UL,6.5,1328057905737049472,250.42130090333,36.45929205721,2421.61401000,1837.90588000,3235.78198000,1865.03577000,1573.28430000,2251.02661000,10013
4.805787,J1641+3627E,hrs+07,J1641+3627E,16:41:41,+36:27:37,BT,UL,6.5,1328057905729816064,250.42194481433,36.46126922478,1739.21631000,1495.02490000,2066.87451000,1755.21130000,1244.48120000,2246.39355000,10033
4.948986,J1646-2142,rap+12,J1646-2142,16:46:18.13,-21:42:09.0,BT,*,0.967,4126866571002910848,251.57683420841,-21.70316906227,2617.13135000,1109.39990000,6268.05127000,3347.97046000,2582.54321000,6250.68506000,10033
0.749749,J1701-3006A,dlm+01,J1701-3006A,17:01:12.50942,-30:06:30.173,BT,He,7.05,6029365460652090240,255.30234170546,-30.10846765390,978.54473900,862.65033000,1145.84473000,973.15106200,869.06512500,1108.21375000,10033
1.922267,J1701-3006A,dlm+01,J1701-3006A,17:01:12.50942,-30:06:30.173,BT,He,7.05,6029365460652139648,255.30194602988,-30.10786973545,1676.63159000,1201.54675000,2306.19873000,1660.80115000,1283.32092000,2429.60083000,10033
2.064303,J1701-3006A,dlm+01,J1701-3006A,17:01:12.50942,-30:06:30.173,BT,He,7.05,6029365460652167808,255.30234840961,-30.10892050234,7437.20557000,5369.89062000,9526.03320000,,,,10099
2.643758,J1701-3006A,dlm+01,J1701-3006A,17:01:12.50942,-30:06:30.173,BT,He,7.05,6029365460652077312,255.30294108866,-30.10857618696,8941.15039000,7107.33057000,11167.20310000,7801.90967000,5455.40674000,9506.38672000,10033
2.709243,J1701-3006A,dlm+01,J1701-3006A,17:01:12.50942,-30:06:30.173,BT,He,7.05,6029365460652168064,255.30174082918,-30.10905762511,7351.76514000,5343.79150000,10056.79300000,4437.92773000,3948.09619000,5065.39502000,10033
2.741996,J1701-3006A,dlm+01,J1701-3006A,17:01:12.50942,-30:06:30.173,BT,He,7.05,6029365460551088000,255.30124293697,-30.10841410406,7171.77783000,4604.43115000,9739.31250000,,,,10099
4.667649,J1701-3006A,dlm+01,J1701-3006A,17:01:12.50942,-30:06:30.173,BT,He,7.05,6029365460551319552,255.30286059753,-30.10725290245,7614.07031000,5181.67676000,10377.25290000,7101.18750000,4080.85181000,8268.01270000,10033
1.606598,J1701-3006B,pdm+03,J1701-3006B,17:01:12.6677,-30:06:49.044,BT,He,7.05,6029365357572904704,255.30248588705,-30.11325793658,10688.48830000,8765.14844000,12809.99800000,8932.06738000,7525.93896000,10937.49900000,10033
2.265205,J1701-3006B,pdm+03,J1701-3006B,17:01:12.6677,-30:06:49.044,BT,He,7.05,6029365357582271232,255.30210549215,-30.11385437134,5868.03760000,2826.41650000,7932.79004000,,,,10099
2.739120,J1701-3006B,pdm+03,J1701-3006B,17:01:12.6677,-30:06:49.044,BT,He,7.05,6029365357572904448,255.30190814364,-30.11353729260,1172.32947000,924.73510700,1464.37366000,1078.09216000,876.15960700,1380.64514000,10033
2.809295,J1701-3006B,pdm+03,J1701-3006B,17:01:12.6677,-30:06:49.044,BT,He,7.05,6029365357471840896,255.30275779735,-30.11440341016,268.51879900,249.71815500,290.80877700,260.93356300,240.49905400,286.73687700,10033
3.964365,J1701-3006B,pdm+03,J1701-3006B,17:01:12.6677,-30:06:49.044,BT,He,7.05,6029365357471860480,255.30333840977,-30.11263284128,3695.96875000,2685.86475000,4746.06738000,3054.13794000,2573.94165000,3778.81177000,10033
4.218023,J1701-3006B,pdm+03,J1701-3006B,17:01:12.6677,-30:06:49.044,BT,He,7.05,6029365357572903680,255.30158370151,-30.11416941369,6300.72314000,4119.58203000,8653.89746000,,,,10099
4.797430,J1701-3006B,pdm+03,J1701-3006B,17:01:12.6677,-30:06:49.044,BT,He,7.05,6029365357572967936,255.30294348336,-30.11494861890,1911.08826000,1663.08447000,2347.23242000,2152.91260000,1715.95544000,2576.90894000,10033
4.910415,J1701-3006B,pdm+03,J1701-3006B,17:01:12.6677,-30:06:49.044,BT,He,7.05,6029365357572770944,255.30417536362,-30.11298465235,8292.76172000,5879.29541000,10502.35350000,5685.76709000,3446.47827000,8106.15625000,10133
2.351548,J1701-3006C,pdm+03,J1701-3006C,17:01:12.86592,-30:06:59.415,BT,UL,7.05,6029365357572809728,255.30327870210,-30.11709199664,7754.41650000,6020.83252000,9689.45703000,5676.02539000,4844.94580000,6985.57178000,10033
2.640475,J1701-3006C,pdm+03,J1701-3006C,17:01:12.86592,-30:06:59.415,BT,UL,7.05,6029365357572809472,255.30384160421,-30.11720924797,4553.22607000,3175.30249000,6578.93604000,3564.38257000,2930.65112000,4093.60107000,10033
3.871551,J1701-3006C,pdm+03,J1701-3006C,17:01:12.86592,-30:06:59.415,BT,UL,7.05,6029365357572859776,255.30484966806,-30.11655862490,3116.49390000,1608.92712000,6724.06396000,1360.03955000,961.66607700,2986.20630000,11133
4.062389,J1701-3006C,pdm+03,J1701-3006C,17:01:12.86592,-30:06:59.415,BT,UL,7.05,6029365357572920064,255.30367709464,-30.11537730907,837.44354200,728.74871800,969.80371100,784.78472900,651.05310100,927.54290800,10033
4.609252,J1701-3006C,pdm+03,J1701-3006C,17:01:12.86592,-30:06:59.415,BT,UL,7.05,6029365357572895488,255.30356608532,-30.11778400109,7641.47168000,5598.10889000,10123.11720000,5436.76172000,4990.99023000,6053.95410000,10033
4.886036,J1701-3006C,pdm+03,J1701-3006C,17:01:12.86592,-30:06:59.415,BT,UL,7.05,6029365357572803968,255.30217445304,-30.11705590813,2067.61499000,1455.87805000,3044.96069000,2274.23901000,1425.39783000,3333.55859000,10033
4.973322,J1701-3006C,pdm+03,J1701-3006C,17:01:12.86592,-30:06:59.415,BT,UL,7.05,6029365357572896768,255.30485740272,-30.11736468352,5520.15576000,3514.28027000,6925.73096000,,,,10099
1.600491,J1701-3006D,cha03,J1701-3006D,17:01:13.5631,-30:06:42.559,BT,He,7.05,6029365460551113216,255.30600398995,-30.11176001402,7123.30518000,5069.24072000,10157.85940000,5999.01709000,5269.51758000,6647.22266000,10033
2.216821,J1701-3006D,cha03,J1701-3006D,17:01:13.5631,-30:06:42.559,BT,He,7.05,6029365460652183808,255.30681486285,-30.11237958716,8217.59766000,5696.56348000,10302.61720000,3474.27271000,3088.37695000,6210.95850000,10033
2.666213,J1701-3006D,cha03,J1701-3006D,17:01:13.5631,-30:06:42.559,BT,He,7.05,6029365460661539584,255.30664282922,-30.11255398324,9032.73633000,7199.12158000,11300.71780000,3447.63281000,2767.12598000,8314.12695000,10033
3.035196,J1701-3006D,cha03,J1701-3006D,17:01:13.5631,-30:06:42.559,BT,He,7.05,6029365460652124032,255.30745188831,-30.11204794697,493.50329600,448.89117400,549.81054700,503.99600200,463.00610400,557.64257800,10033
3.599479,J1701-3006D,cha03,J1701-3006D,17:01:13.5631,-30:06:42.559,BT,He,7.05,6029365460652059648,255.30632297212,-30.11083568278,9502.10547000,7683.82861000,11561.50290000,6586.65088000,5509.41797000,10250.80470000,10033
3.703184,J1701-3006D,cha03,J1701-3006D,17:01:13.5631,-30:06:42.559,BT,He,7.05,6029365460652097280,255.30533039025,-30.11193028179,537.17437700,495.64874300,599.74957300,489.95669600,441.69903600,559.45678700,10033
3.881484,J1701-3006D,cha03,J1701-3006D,17:01:13.5631,-30:06:42.559,BT,He,7.05,6029365460652077056,255.30536208688,-30.11140791076,6778.16650000,1188.26965000,9269.57031000,1461.34961000,942.29547100,2088.88721000,11033
3.895507,J1701-3006D,cha03,J1701-3006D,17:01:13.5631,-30:06:42.559,BT,He,7.05,6029365460652183424,255.30751248203,-30.11247252572,204.61056500,180.83036800,229.11384600,208.22381600,187.75628700,228.99778700,10033
1.230281,J1701-3006E,cha03,J1701-3006E,17:01:13.2734,-30:06:46.89,BT,UL,7.05,6029365357572720384,255.30511441962,-30.11272604733,154.07531700,142.29032900,166.82812500,153.59017900,142.46183800,211.99610900,10133
2.712700,J1701-3006E,cha03,J1701-3006E,17:01:13.2734,-30:06:46.89,BT,UL,7.05,6029365357572851968,255.30492149296,-30.11370121698,811.46087600,700.25769000,975.94152800,775.45336900,668.48107900,928.70007300,10033
3.523431,J1701-3006E,cha03,J1701-3006E,17:01:13.2734,-30:06:46.89,BT,UL,7.05,6029365357572770944,255.30417536362,-30.11298465235,8292.76172000,5879.29541000,10502.35350000,5685.76709000,3446.47827000,8106.15625000,10133
3.941727,J1701-3006E,cha03,J1701-3006E,17:01:13.2734,-30:06:46.89,BT,UL,7.05,6029365460652097280,255.30533039025,-30.11193028179,537.17437700,495.64874300,599.74957300,489.95669600,441.69903600,559.45678700,10033
4.495641,J1701-3006E,cha03,J1701-3006E,17:01:13.2734,-30:06:46.89,BT,UL,7.05,6029365460661539584,255.30664282922,-30.11255398324,9032.73633000,7199.12158000,11300.71780000,3447.63281000,2767.12598000,8314.12695000,10033
4.995244,J1701-3006E,cha03,J1701-3006E,17:01:13.2734,-30:06:46.89,BT,UL,7.05,6029365357572970112,255.30537325438,-30.11441134151,324.75500500,276.23352100,383.37594600,,,,10099
2.080575,J1701-3006F,cha03,J1701-3006F,17:01:12.8222,-30:06:51.82,BT,UL,7.05,6029365357471840896,255.30275779735,-30.11440341016,268.51879900,249.71815500,290.80877700,260.93356300,240.49905400,286.73687700,10033
2.497273,J1701-3006F,cha03,J1701-3006F,17:01:12.8222,-30:06:51.82,BT,UL,7.05,6029365357572967936,255.30294348336,-30.11494861890,1911.08826000,1663.08447000,2347.23242000,2152.91260000,1715.95544000,2576.90894000,10033
3.561228,J1701-3006F,cha03,J1701-3006F,17:01:12.8222,-30:06:51.82,BT,UL,7.05,6029365357572852096,255.30456805327,-30.11434613284,120.28289000,112.44966100,130.05987500,,,,10099
3.576290,J1701-3006F,cha03,J1701-3006F,17:01:12.8222,-30:06:51.82,BT,UL,7.05,6029365357572859904,255.30435992391,-30.11497236442,8363.41016000,6771.19629000,10129.34470000,7165.93262000,6527.88428000,7969.76807000,10033
3.623794,J1701-3006F,cha03,J1701-3006F,17:01:12.8222,-30:06:51.82,BT,UL,7.05,6029365357572920064,255.30367709464,-30.11537730907,837.44354200,728.74871800,969.80371100,784.78472900,651.05310100,927.54290800,10033
4.548189,J1701-3006F,cha03,J1701-3006F,17:01:12.8222,-30:06:51.82,BT,UL,7.05,6029365357582271232,255.30210549215,-30.11385437134,5868.03760000,2826.41650000,7932.79004000,,,,10099
2.711879,J1708-3506,kjv+10,J1708-3506,17:08:17.62215,-35:06:22.640,DD,He,3.32,5977336192371788544,257.07373015288,-35.10557797818,4583.51367000,2416.19189000,6823.59131000,3583.74805000,2422.58496000,4810.12793000,10033
3.859958,J1708-3506,kjv+10,J1708-3506,17:08:17.62215,-35:06:22.640,DD,He,3.32,5977336158012053120,257.07211657429,-35.10623624150,5271.97314000,3605.36108000,7840.66602000,5021.09033000,3843.17578000,7469.56689000,10033
4.752341,J1719-1438,bbb+11a,J1719-1438,17:19:10.07293,-14:38:00.942,ELL1,UL,0.341,4138003940897577984,259.79283214740,-14.63461855770,5055.04248000,2805.76855000,8939.39648000,2595.00342000,2371.56226000,2832.58838000,10033
0.889039,B1718-19,lbhb93,J1721-1936,17:21:01.48,-19:36:51,ELL1,*,8.6,4122055387333099008,260.25620745556,-19.61392271872,5842.00342000,3358.81177000,8795.05859000,8534.96289000,7150.30762000,10098.64840000,10033
3.784847,B1718-19,lbhb93,J1721-1936,17:21:01.48,-19:36:51,ELL1,*,8.6,4122055387333105024,260.25635007515,-19.61312961275,5185.14209000,3528.34717000,7366.23926000,4698.79248000,3283.30664000,7026.22754000,10033
4.401786,B1718-19,lbhb93,J1721-1936,17:21:01.48,-19:36:51,ELL1,*,8.6,4122055387337186432,260.25571762583,-19.61531389171,4349.07812000,1334.33191000,7270.41650000,7834.16504000,6581.73633000,9586.31348000,10033
0.432744,J1723-2837,fsk+04,J1723-2837,17:23:23.1856,-28:37:57.17,ELL1,MS,0.928,4059795674516044800,260.84658121190,-28.63266533424,904.36456300,871.68011500,945.82666000,902.24078400,861.81555200,939.14874300,10033
4.918511,J1723-2837,fsk+04,J1723-2837,17:23:23.1856,-28:37:57.17,ELL1,MS,0.928,4059795678905876736,260.84588407001,-28.63375734749,5882.74658000,3907.25562000,8154.46973000,5956.50586000,4557.46436000,8367.68945000,10033
4.136903,J1727-2946,fsk+04,J1727-2946,17:27:15.09493,-29:46:36.797,BT,CO,1.882,4058690871534798208,261.81179689629,-29.77624681566,6725.38086000,4618.99463000,9430.77148000,7989.05322000,7145.65479000,10128.54490000,10033
2.717096,J1727-2951,ccb+20,J1727-2951,17:27:00.402,-29:51:40.8,ELL1,UL,5.415,4058684136987774336,261.75087516063,-29.86163082492,5590.14697000,4118.13232000,7613.66064000,4526.38916000,3787.46997000,5095.13525000,10033
4.703450,J1727-2951,ccb+20,J1727-2951,17:27:00.402,-29:51:40.8,ELL1,UL,5.415,4058684141342504704,261.75211210269,-29.86258364799,1403.61194000,1130.34583000,1740.84229000,1835.40332000,1482.92639000,2582.71973000,10033
1.655217,J1731-1847,kjv+10,J1731-1847,17:31:17.609823,-18:47:32.666,BTX,UL,4.782,4121864828231575168,262.82291149340,-18.79254675289,6405.41699000,3689.76270000,8685.14160000,5384.37793000,3955.23828000,6822.82031000,10033
2.099406,J1731-1847,kjv+10,J1731-1847,17:31:17.609823,-18:47:32.666,BTX,UL,4.782,4121864828231576448,262.82345133410,-18.79182863637,4233.94238000,2545.29468000,6864.92090000,3862.48218000,2887.12378000,4951.72412000,10033
2.825206,J1731-1847,kjv+10,J1731-1847,17:31:17.609823,-18:47:32.666,BTX,UL,4.782,4121864828231576320,262.82308670339,-18.79167117227,6494.53857000,4487.11914000,8416.67578000,,,,10099
3.131092,J1731-1847,kjv+10,J1731-1847,17:31:17.609823,-18:47:32.666,BTX,UL,4.782,4121864759540010624,262.82416487049,-18.79196420549,4465.80762000,3294.67969000,6177.97900000,3926.41895000,2770.73779000,5212.93213000,10033
2.253976,J1732-5049,eb01b,J1732-5049,17:32:47.766731,-50:49:00.1917,ELL1,He,1.875,5946288492263176704,263.20000568777,-50.81661754077,7155.66113000,3485.45947000,10966.14450000,5813.85547000,4898.38184000,6470.22412000,20033
4.950402,J1732-5049,eb01b,J1732-5049,17:32:47.766731,-50:49:00.1917,ELL1,He,1.875,5946288492263174400,263.20088053596,-50.81744178627,5642.62402000,3390.88721000,7584.46045000,12190.94730000,10185.10250000,14404.48830000,20033
1.065895,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921745296766500864,265.18595484787,-53.67830677422,4616.88818000,3252.31177000,6908.20508000,2762.97388000,2368.52417000,3389.96191000,10033
1.824015,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921745296766494208,265.18609224432,-53.67755435183,4027.08911000,2532.88208000,5984.70410000,,,,10099
2.578477,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921745296766494336,265.18699668559,-53.67803260161,2619.56055000,2289.49048000,3199.32471000,2476.00586000,2184.07202000,2828.26099000,10033
3.442051,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921751172281760384,265.18716608652,-53.67753039949,4004.75781000,2816.91309000,5848.23535000,,,,10099
4.024764,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921745296766500224,265.18390023781,-53.67801123368,3481.89502000,2922.61572000,4283.24219000,3264.15869000,2958.36060000,3675.16675000,10033
4.429722,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921745296766499968,265.18452834812,-53.67900646935,1442.05859000,917.85839800,2593.08813000,,,,10099
4.610717,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921745296766508032,265.18389902879,-53.67865157465,2380.44312000,2128.19922000,2754.19141000,2182.55420000,1948.58984000,2496.86230000,10033
4.673488,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921745296766485120,265.18640561277,-53.67927327313,2710.06250000,2292.89868000,3238.39575000,2432.15479000,2061.38989000,3077.14429000,10033
4.818057,J1740-5340A,dlm+01,J1740-5340A,17:40:44.589,-53:40:40.9,BT,MS,2.2,5921751172301615488,265.18532619678,-53.67671761909,6978.69385000,4728.82373000,9846.90234000,,,,10099
1.346031,J1744-3922,fsk+04,J1744-3922,17:44:02.675,-39:22:21.1,ELL1,UL,4.541,5961137018897556608,266.01108007251,-39.37289820322,7543.97461000,5546.59424000,10256.22270000,5530.60986000,4123.06836000,8320.28906000,10033
1.629674,J1744-3922,fsk+04,J1744-3922,17:44:02.675,-39:22:21.1,ELL1,UL,4.541,5961137018897556480,266.01163202272,-39.37227545388,1205.02710000,819.93676800,2121.07666000,4537.71094000,3404.54468000,5821.06055000,10033
2.661791,J1744-3922,fsk+04,J1744-3922,17:44:02.675,-39:22:21.1,ELL1,UL,4.541,5961137014595563776,266.01035741152,-39.37210917961,5084.17529000,3594.35034000,7372.77051000,10292.27340000,8726.53711000,12522.31050000,20033
2.818071,J1744-3922,fsk+04,J1744-3922,17:44:02.675,-39:22:21.1,ELL1,UL,4.541,5961137014595566720,266.01206679532,-39.37285322809,4499.94238000,2445.08423000,6291.04443000,,,,20099
4.690593,J1744-3922,fsk+04,J1744-3922,17:44:02.675,-39:22:21.1,ELL1,UL,4.541,5961137018897556352,266.01260467621,-39.37187520738,7845.58301000,6767.38672000,9279.80469000,6925.52490000,5970.60840000,8376.62695000,10033
1.327642,J1745-23,ccb+20,J1745-23,17:45.5,-23:25,BT,UL,7.941,4068800640549326720,266.37540187542,-23.41666358761,2922.74365000,2025.38049000,4040.95166000,2436.66089000,1937.31494000,3348.42920000,10033
3.001376,J1745-23,ccb+20,J1745-23,17:45.5,-23:25,BT,UL,7.941,4068800640549326848,266.37587483363,-23.41689166560,7617.35986000,5053.58691000,10566.17480000,,,,10099
3.891319,J1745-23,ccb+20,J1745-23,17:45.5,-23:25,BT,UL,7.941,4068800644775259520,266.37581738174,-23.41744500048,8555.24316000,6108.30322000,11255.91800000,7088.12012000,6093.66016000,8692.42480000,10033
4.055127,J1745-23,ccb+20,J1745-23,17:45.5,-23:25,BT,UL,7.941,4068800640549350912,266.37468059402,-23.41775429012,7367.45117000,4455.25537000,11042.25200000,5174.04102000,3604.07031000,6691.81885000,10033
4.497816,J1745-23,ccb+20,J1745-23,17:45.5,-23:25,BT,UL,7.941,4068800640549351040,266.37454589191,-23.41548881377,6763.02539000,4335.28125000,10226.30960000,4854.73975000,3835.61450000,6299.67236000,10033
4.508607,J1745-23,ccb+20,J1745-23,17:45.5,-23:25,BT,UL,7.941,4068800640549326592,266.37523190999,-23.41790084452,7886.14746000,5056.56641000,11119.12110000,4967.93164000,3564.72607000,9271.21875000,10033
1.384526,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082899984384,267.22048222477,-20.36043831016,6662.85840000,4398.33008000,10092.23540000,4399.69482000,3448.34814000,5849.59229000,10033
1.930634,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082760688000,267.22060078348,-20.36132965089,6847.26318000,4646.06494000,9114.35156000,4373.45605000,2787.96680000,6081.59717000,10133
2.449270,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082850953088,267.22104683239,-20.36023292010,6228.57373000,3620.82275000,8551.19238000,5008.00342000,3498.77026000,6306.38916000,10033
2.699911,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082850951040,267.22010966555,-20.36023055937,6022.96777000,4001.18701000,8606.43945000,4297.07520000,3297.00952000,5811.93164000,10033
3.810893,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082899935488,267.22101987664,-20.36179033749,755.32641600,624.48187300,917.03564500,828.59124800,700.95227100,1019.25739000,10033
4.086860,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082760644480,267.21946274877,-20.36051759328,6625.92969000,5071.81250000,8938.43066000,,,,10099
4.457490,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082899993216,267.21932169221,-20.36090545335,536.70782500,476.78851300,602.60760500,580.20983900,519.56799300,663.97784400,10033
4.497907,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082850970496,267.22164641383,-20.35997858949,5021.64551000,3095.93726000,7009.39258000,3645.88232000,2094.94873000,4868.27490000,10133
4.694243,J1748-2021B,frb+08,J1748-2021B,17:48:52.95290,-20:21:38.86,BT,*,8.24,4118991082850938112,267.22197476417,-20.36115156014,4391.93799000,2924.77002000,6651.11475000,2783.57690000,2357.00684000,4887.11719000,10033
1.856037,J1748-2021D,frb+08,J1748-2021D,17:48:51.64665,-20:21:07.414,BT,*,8.24,4118991288929593088,267.21514835509,-20.35154568734,6269.35449000,4225.73096000,9254.53906000,4005.31567000,3051.01489000,6007.22412000,10033
2.271161,J1748-2021D,frb+08,J1748-2021D,17:48:51.64665,-20:21:07.414,BT,*,8.24,4118991288929592448,267.21460371514,-20.35175724170,5402.45459000,3453.73120000,7890.64697000,,,,10099
2.672427,J1748-2021D,frb+08,J1748-2021D,17:48:51.64665,-20:21:07.414,BT,*,8.24,4118991289009904128,267.21592609447,-20.35177586472,5900.62354000,3936.95605000,9102.14551000,4788.52393000,3245.19629000,6981.90918000,10033
2.983676,J1748-2021D,frb+08,J1748-2021D,17:48:51.64665,-20:21:07.414,BT,*,8.24,4118991289009982208,267.21484179930,-20.35281946711,1565.04150000,1323.43384000,1954.75500000,1697.21484000,1490.33899000,2094.49854000,10033
3.576088,J1748-2021D,frb+08,J1748-2021D,17:48:51.64665,-20:21:07.414,BT,*,8.24,4118991288919420672,267.21531163693,-20.35304669948,7637.17871000,5394.17676000,9673.03125000,,,,10099
4.214451,J1748-2021D,frb+08,J1748-2021D,17:48:51.64665,-20:21:07.414,BT,*,8.24,4118991284617200256,267.21634099484,-20.35252289435,7136.52734000,5514.47949000,9172.22949000,6409.44678000,4300.55029000,8121.72412000,10133
4.489721,J1748-2021D,frb+08,J1748-2021D,17:48:51.64665,-20:21:07.414,BT,*,8.24,4118991288919485056,267.21390555776,-20.35236804961,6025.29932000,4445.61475000,8527.03711000,6699.15332000,5315.85254000,7841.93848000,10033
4.687506,J1748-2021D,frb+08,J1748-2021D,17:48:51.64665,-20:21:07.414,BT,*,8.24,4118991288919502976,267.21510489825,-20.35076006486,6442.16797000,4072.66162000,8774.28223000,,,,10099
1.370605,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082850945920,267.21841888315,-20.36075056667,653.54187000,537.66955600,885.76831100,2841.20337000,1894.87061000,6429.43604000,10133
2.618986,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082850951808,267.21882870439,-20.36100901805,4436.65918000,2850.38403000,6949.78467000,,,,10099
2.880609,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082850929792,267.21795477886,-20.36013069466,5786.23340000,3955.76611000,7863.12207000,,,,10099
2.914648,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082899993344,267.21719731532,-20.36099220657,6687.22998000,4855.47754000,8891.71875000,4213.10742000,3571.66113000,6710.49219000,10033
3.716545,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082850961280,267.21713533545,-20.36036137342,2151.49219000,1196.72009000,4687.56592000,,,,10099
4.265912,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082899993216,267.21932169221,-20.36090545335,536.70782500,476.78851300,602.60760500,580.20983900,519.56799300,663.97784400,10033
4.297747,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082850951424,267.21918962795,-20.36147225038,7174.47070000,5012.37109000,9829.46484000,5639.57910000,4217.39258000,7387.97168000,10033
4.328330,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082760687104,267.21851766818,-20.36204739783,9287.64746000,2458.01099000,12531.93070000,1976.79919000,1259.59863000,3084.85693000,11033
4.653994,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082850945536,267.21874774662,-20.35980562120,204.67266800,183.89303600,228.65922500,,,,10099
4.764324,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082850961152,267.21677210651,-20.36037884905,2784.45947000,1609.88013000,3698.30273000,2074.56323000,1435.34473000,3598.10962000,10033
4.963074,J1748-2021F,frb+08,J1748-2021F,17:48:52.3339,-20:21:39.33,BT,*,8.24,4118991082760644480,267.21946274877,-20.36051759328,6625.92969000,5071.81250000,8938.43066000,,,,10099
1.755784,B1744-24A,lmd+90,J1748-2446A,17:48:02.255,-24:46:36.9,BT,UL,5.5,4068061085762380672,267.00944150897,-24.77643071526,6845.74658000,4221.60205000,9405.53223000,,,,10099
1.961998,B1744-24A,lmd+90,J1748-2446A,17:48:02.255,-24:46:36.9,BT,UL,5.5,4068061085762380160,267.00929969184,-24.77745463015,6908.11572000,5011.87451000,9379.38965000,9344.19727000,7600.33936000,11938.25980000,10033
2.204429,B1744-24A,lmd+90,J1748-2446A,17:48:02.255,-24:46:36.9,BT,UL,5.5,4068061085694281728,267.00903794785,-24.77639765334,1249.89160000,1074.95044000,1592.52966000,,,,10099
2.220615,B1744-24A,lmd+90,J1748-2446A,17:48:02.255,-24:46:36.9,BT,UL,5.5,4068061085694278784,267.00871646205,-24.77691911241,8201.92188000,6124.55518000,11618.38180000,9915.98730000,7359.30566000,12267.07320000,10033
4.360886,B1744-24A,lmd+90,J1748-2446A,17:48:02.255,-24:46:36.9,BT,UL,5.5,4068061085694268544,267.01046483000,-24.77764147240,6880.13477000,4749.91309000,8907.40723000,12389.44340000,10706.10740000,14210.61910000,10033
4.514870,B1744-24A,lmd+90,J1748-2446A,17:48:02.255,-24:46:36.9,BT,UL,5.5,4068061085694268416,267.01075886596,-24.77711986566,858.74975600,640.23107900,1378.89087000,11176.68950000,746.31359900,13205.80370000,10133
0.818047,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
